km,vechime_ani,zile_de_la_ultima_revizie,coolant_temp,oil_temp,oil_pressure,maf,map_kpa,battery_v,vibratii_relanti,defect,defect_type
284331.72883228486,7.784493989521088,267.3431050968766,103.53631364327761,88.1984029311531,1.4543485063044483,5.074239656167276,44.665044685395934,11.988953264551878,4.317183141368799,1,mixt
165322.44530185507,3.947602113508271,43.46865306328354,92.11029378190308,112.0,1.8296273683304967,5.652028731890037,52.63102440886706,12.354019120500316,1.0502594857515564,0,none
55509.558603364836,0.3413859732920165,81.47087293696575,87.81889085712488,87.16484666477785,1.9279635202691148,6.632001286355549,47.42970434149534,12.571830882096043,0.5693469835241192,0,none
210952.76404527805,8.264615773962865,162.9872079772963,83.64509983160066,90.61789097322502,2.3326157006668597,6.854456168333874,46.69302263398227,11.8,0.9475819496044328,1,none
246729.69524792908,12.828186941827374,257.8484887584937,125.0,116.83724011484591,2.3437597708937705,9.961365814866028,64.51165170778927,12.747233051248605,2.947568997779114,1,mixt
188179.0560251878,10.190817755593535,81.4307012863953,89.25521495491985,106.40063466100356,1.9909777899037198,6.53821619396881,69.4425039640238,11.846528936686763,1.4522059987314622,0,none
188998.80643727252,13.372443087101109,46.339969790595646,85.31794324052888,85.22396490432166,2.019251786886576,7.645635755926276,43.876680852186446,12.75909951677852,0.9016652788636108,0,none
119928.66911122257,0.500905933371175,120.90013611194327,92.1772447710165,103.65937161293559,2.291466641993699,5.329244775078147,55.760944789225164,12.664727355136424,0.5426736123126222,0,none
60653.38208363586,6.222544852922517,165.58560710689747,78.3692007912495,82.3622504224446,2.283138915970988,6.71895551337623,40.45356127141896,12.287637905073352,1.0195302821614098,0,none
124080.4334808419,6.999368290907886,191.0339655758467,83.15731887615206,95.75609194694059,2.4434053615119615,8.94355435919645,48.99617571083649,12.7685685442022,1.2188345141021149,0,none
126470.32742556391,9.156330562099972,105.39184360086195,97.66893533403712,119.28308291941683,1.5696691707174464,6.350971787979461,50.40384913926074,12.075437545180453,7.087790352408858,1,mixt
73647.4021258623,2.8476641875159667,237.27889329841977,91.13396525712758,110.7170841590647,2.7153775940831792,4.110799798770779,81.11102678387842,12.298979562032974,1.8729948068407807,0,none
186996.49944448067,8.052776524786406,69.57400125098404,97.0,98.50934533933608,2.727579924455548,3.5374770056430873,54.144273202113745,12.643693072270404,1.3006267078978682,0,none
115496.7961146072,11.97707377039752,146.60946933682766,91.53610300983004,92.32892139205157,2.0806886564062324,7.5384707588415685,67.27451296808655,12.863700341019463,1.139199136092017,0,none
9817.175014190518,7.961528728866449,13.101371982342265,93.02712009320882,94.66282549029847,2.033836223094294,4.3042194631854,63.318314520963796,12.308627552207522,1.3486744900451917,0,none
167721.2542621029,5.615352532995347,157.6211070654852,95.43495999052261,84.36438548270074,2.5994292820470184,8.650438039989922,53.136229360432175,12.451893552487407,1.388302216043215,0,none
96272.96404320955,9.474626186303833,263.16332974663896,105.58143038373075,110.10824234326601,1.8770456427076165,6.816406870399855,58.24503444308894,10.913542110160856,1.037937871390344,1,baterie_slaba
32178.52488299537,5.645066141978682,92.837482945855,85.46008270602088,92.18877385595614,3.277703674927426,5.766839757602866,49.42027991453807,13.5,1.3894559861072486,0,none
98329.84597979668,2.082705419037592,269.9202142637099,99.69530462807585,135.0,1.4402120085830632,8.556783099918732,59.34919679519946,12.344444416672415,1.4751094891161936,1,supraincalzire
193754.2817405914,0.9512778980428276,75.3784601590972,89.00291972550905,84.06229686958402,3.0267529585384096,6.772974402286171,54.19113546304868,12.380117702955214,0.9802147547705086,0,none
194907.8476740296,7.652420014048607,283.69967712269266,100.47606909715681,114.88058495261797,1.260762560814755,6.294147604887288,57.52264264003433,12.571477323967573,4.842233315516069,1,supraincalzire
22032.203480715943,13.409624259088886,102.19261354357894,92.43367542474068,99.30023862555154,2.4257561888568167,6.160997332899225,46.850306933339795,12.951466934366584,1.5441619222769654,0,none
12408.929407342319,3.294434006253338,62.59457705046506,85.50704401456483,87.37970666963452,1.8823036060503833,4.497914399670925,51.285738723053605,12.47021676035128,0.8061146354269577,0,none
120530.6973951242,3.7158457711136736,77.11330869242514,86.90253525887375,88.70305891834315,2.4399411498985146,4.979720780770684,60.39438520636648,12.171997777720403,1.613204636940052,0,none
25458.964282024273,8.4109223371869,157.96649887917116,95.02298256056054,108.33287126651938,2.4144781572883054,9.940393009258809,52.10335450174569,12.88456866782704,0.7760185513683127,0,none
201643.50306496202,5.012940645685893,400.0,106.27325205204701,113.48424039933113,2.2245379325486025,5.38068551857258,50.25813384145261,12.161965688285536,3.6498663558092375,1,vibratii
145585.8894387589,9.06316229301637,88.66182834107543,84.38174327954665,99.92759949718459,3.0518722602183304,7.75472106410021,60.66356379070671,12.735254242370248,0.5425605266901867,0,none
223248.47804144633,2.9184866057634595,299.70415794570425,93.33229200720196,104.22066063121113,1.269273019449258,6.284129369296517,67.49052167986167,12.514968647857787,4.032208717990213,1,mixt
194525.01573057595,5.966165816704654,341.8893126737066,86.52959457043981,95.39150714166489,1.6920448442916622,7.262209230521664,43.35818254594474,11.40925253057097,5.006076043194088,1,baterie_slaba
147278.25837132332,0.5318965642911431,120.36981890397483,80.7084792141836,93.64146371123941,2.072047049991485,6.55615426439014,29.400834336975027,12.105198877044765,1.85876688203145,0,none
167938.12046020845,9.740594615772679,115.68513584242218,94.39754757439309,115.55287189627275,1.7466996602146936,10.99043650621105,51.34902023989246,13.190513549173168,5.323892455616646,1,mixt
89125.038943365,0.8284855798314479,80.0724089103204,96.22477936458304,94.16114089773573,1.7,7.091404181525697,57.00706858161601,12.13800869930096,1.2663707944948224,0,none
123419.36761110813,4.413774099356556,127.66762942849495,85.2245269162775,104.88382877971317,2.3856793433793126,7.1265597128733145,50.59363845613603,12.662003387789216,1.8071931218028023,0,none
157681.83025262842,7.027346214986824,382.04128192015327,104.61954581593179,100.4425385860391,0.6,4.004518814607081,41.534707868658586,12.410216054930089,1.168758134931502,1,presiune_ulei
11031.299593363292,0.4502305763447705,88.07267858552788,88.08821095167663,99.57932466050555,2.717658449258148,5.777331587385243,55.177509722071754,12.56445144051905,1.8962068257942457,0,none
84792.4246588373,12.699049582705802,197.08603396578263,84.504699139911,75.0,2.4843222493596535,8.29565561644515,45.883376238312465,12.335246627211973,1.6156443699160106,0,none
115213.08854050137,8.11931563987458,215.35722459295224,80.41749808356087,96.71450788737206,2.3477684201870037,7.8787047907728525,57.003995004802924,12.572341525373607,0.5491616904614488,0,none
91696.88387411088,11.363268328753055,70.50727002361702,96.107105970754,106.55580239498474,2.66347455307753,5.431006702772125,33.13706754373068,12.87759221999098,1.250123277598986,0,none
208755.13911504776,12.646162185029175,11.744086926202355,81.31838301031074,94.12415272314347,2.7811980143696764,7.337777189793808,67.4742633682368,12.896760825302099,1.2034822504897287,0,none
128113.70239683712,5.346560105617564,7.421284099419205,90.03088368213419,106.75656556609208,2.198743106240955,5.970419665466993,54.47554233504499,12.622819539433536,1.1305889276717576,0,none
181253.2365668654,3.269746760005111,126.77545674634615,85.59860314056486,101.71767949247973,2.452135489434822,8.262153141043639,56.94104108048832,12.63174160002053,0.91542370941779,0,none
145625.02184754226,13.105788861261061,34.88407320202502,73.75734367878745,90.40847869040466,2.736359686816967,6.7997670580621445,56.17912669666031,11.8,1.0234858718387316,0,none
172743.88966695755,8.605676933428706,191.01626290571053,80.00729542354082,101.34211588030247,0.6,4.043407808311333,44.148206298894216,13.02803971773139,4.099132947867351,1,presiune_ulei
130590.00979514001,4.585245907045143,199.26045816414953,93.82035154124561,85.29117777488686,2.5053427460533557,7.253275259548666,64.6045507747167,12.453403844892074,1.5560089352389013,0,none
104548.30019331088,5.3478193695012095,159.87146511705834,90.58709875623538,98.80401866521505,2.2162736198358624,9.383555603536596,50.40122184262978,12.64730765688533,1.4675863012518353,0,none
142532.00032020788,5.017786869879029,310.60285288555815,104.0513069833903,98.62448884715441,3.4,7.772719310695062,41.97678594899968,12.431433748752458,7.352302461814829,1,vibratii
114152.87264318926,6.518222270208601,195.8980108195854,88.97631241019681,93.23684405203107,2.935639230508868,6.235357536362506,58.91313600427346,12.644867943758673,0.925698966481364,0,none
199105.9147501167,11.91251159108501,101.87682419580246,89.59733790780737,105.12754867318878,2.5940369673107715,2.8407448026076185,61.41303714757328,12.304646874936498,1.4038860336094934,0,none
141487.93669714386,0.2533215763155732,174.6136925651038,87.88203887748948,103.6842890654496,2.72896705304598,8.067272876133845,37.13381179870322,12.890821429656562,0.9939444176389853,0,none
48103.77832420667,12.256228500814084,48.37342264112171,94.87663983431048,95.94736257149216,2.25295797957394,6.92827378507167,41.989055034686885,12.49518596713677,0.7127668587468181,0,none
121228.9078653493,3.4987484416887153,171.09116560012646,87.95740142854514,90.66251785272529,2.6613367063681257,6.732469060836796,43.34338660094287,13.146733399007362,1.1922206506990554,0,none
84498.62118818497,12.298014158255224,244.7322954322977,83.92793402862412,123.3966612321908,1.9089675125015175,6.591974955744222,73.95506120917882,11.608507561151365,1.0800347863644268,1,baterie_slaba
129278.43830278536,4.582257535648507,60.73539160745288,97.0,100.2977070552511,2.2564219520336684,7.383453914494334,51.459311906305416,12.800788631671647,0.6005110290190445,0,none
154033.08068368732,8.529966526385415,81.01109920655004,87.15918922943196,79.9290003045027,1.7,4.552982294706752,54.802951441545986,12.47693568676689,1.4849401956191894,0,none
64482.773817294335,7.199172224068444,68.72630936575143,83.26501180436557,102.21157360268288,2.182511129896588,5.608452220280154,49.5760849053171,12.876194061495912,1.1402415961767032,0,none
57079.10835922946,11.813922635192366,177.88620617501067,94.21646770344874,90.15488198673333,2.4093219631666813,4.94792859247362,52.95057733638365,12.280833370805997,1.0187013192709642,0,none
38502.411643085325,4.761755597901004,144.78868527363275,97.80722936288383,82.84480517953398,1.6217822770838688,7.8053077824867,62.901164117944106,11.226761132678154,1.3110842681090473,1,baterie_slaba
27174.85333700858,2.2657112977982057,92.02792301265914,85.53970229581697,109.04950454468111,1.9931368701361531,6.098270020633718,45.951273900141466,12.302678057351585,1.664135878323317,0,none
210276.2658527564,2.78875743972261,148.5143829535044,94.72602644149782,94.15214560008971,1.9113652812925919,4.909339895269996,56.70629450384593,12.692268271456275,0.3,0,none
263741.9391795801,2.429265512018083,336.43363091603914,81.49432239498785,107.64150301336062,1.6326919656649368,5.47598149105039,39.37734449129028,11.963142926290624,0.7601877211381718,1,baterie_slaba
54201.9976736701,3.164507233211838,149.48422786333157,83.8679677580642,96.48972689886507,1.7,6.978842278642307,58.11429373800065,12.400936986695156,1.4363944356238734,0,none
136998.36057476685,12.43693819989312,14.049668705132259,84.52994425083072,98.83299374370469,2.896066684202023,6.939103802492785,60.540648364458704,11.994432230596487,1.3104856114477654,0,none
244767.4710660177,3.6954477637546006,400.0,124.22245873506833,126.70631857838818,2.983350955160471,5.274251578661227,54.35299918450476,12.621340854608965,1.3204278790640016,1,supraincalzire
48427.59843739677,13.240367078327969,227.3139520358927,84.53711693467088,87.81247626596735,2.9048856379041332,5.608946488232526,60.62299844726137,12.839556515692093,1.1342446898630663,0,none
209695.56155680938,7.918634404417052,215.45537671289395,88.68609465892358,98.01705987448821,2.5650546827460605,5.506126744931358,45.244718209852586,12.750224496935141,0.9167949252460215,0,none
159738.06873772535,9.540880191044277,86.74123021407489,88.10057474357168,102.96612665330825,2.4538291881876706,9.539886925025836,44.37892891242894,12.497124756854229,1.5029227222686603,0,none
93833.82318115282,3.5808288013241927,116.90597924135795,89.6924319773638,99.42080944283694,2.817085002468623,5.100484161652213,41.87999985422209,12.939746619850172,1.3232948127928497,1,none
259663.55007395378,8.079270527595565,248.88203514114076,111.28841503730777,102.96024622707205,1.7442216669680828,7.632733838078627,40.02653251279732,12.706725077998906,4.3572631685363,1,mixt
156156.94691586378,13.115816217057514,141.27663647815433,81.85464837341175,92.1173793005921,1.9699934244308537,6.922285617921167,53.34509805369133,12.224719710100322,1.593194814325288,0,none
38668.1506469191,1.9594598553385363,99.10644725589744,87.9577207567871,100.69785044905638,2.2560330187053954,7.829459140055463,46.87253038954259,12.765667697932773,0.9390423777096326,1,none
81700.26183712242,16.18116872819982,344.99457826171266,94.92231714617944,83.9231124157255,1.9160427869501029,7.851041245027702,54.95821206587342,12.33211165815351,7.710029550225524,1,vibratii
102205.75537187932,13.055454308284899,47.7719669484215,79.53633939573444,85.97251490956224,1.7,7.952618966366083,52.381728068642545,12.443247352658652,0.438850156034166,0,none
68622.0701620345,3.790388622085881,227.17317312438112,97.0,94.8398637597526,2.790390932083931,5.67204355683236,38.25053685024644,12.376694423651456,0.4810252269565912,0,none
157757.39177940704,2.8961749628223106,226.61795669821183,78.17428418233482,102.18537432405832,2.1449849731112502,8.74426565390506,47.666056653219506,12.31068580840802,1.3551742692646709,0,none
60557.80784197229,5.987766220307399,132.9165939969742,89.2034148314011,93.85873509388563,1.8941467681191044,7.9586786508479825,55.42173699141151,12.355234451677253,1.774994863616247,0,none
59978.02702440321,3.048655016710264,198.32596561712563,77.99756252486002,93.88312081227376,2.5171607174124775,8.08196071424415,53.01966801561099,11.8,0.5062523949378185,0,none
114629.63529653403,7.223305455024358,167.5553280437577,125.0,123.03455208591437,2.7092056663101642,7.1211653729094575,59.608508462996696,12.406337547193306,1.4964241291576907,1,supraincalzire
59752.908642591945,10.623443397615883,122.29620426279891,85.79380227252203,96.11867276011985,2.174630025672677,11.250895186352,40.90666754534684,12.295342372967939,0.9724160529403767,0,none
203787.3989635095,12.674122667277127,124.59566078054108,95.41805897566564,104.72663487797671,2.2421651107179588,7.310427919190386,36.35897967847856,12.534682552982675,0.8427047574756363,0,none
90518.73509518908,4.823644892281656,152.9759422415846,80.6409664418647,88.20287171891292,2.8041562358908068,7.940668713461795,66.49203137670543,13.045904496375451,0.8522225817871057,0,none
94098.98042134961,11.405149044821071,74.5392918185565,91.68681920382666,102.5596122013537,2.7203439353262904,7.343775822231668,56.31957301329239,12.684403304994966,1.336693833982736,0,none
86375.88254348258,3.542547341159094,309.57321032744477,112.05051898768106,126.74543584286756,2.638708579110799,6.2414643488848505,56.272520302972154,12.764770350222573,0.3,1,supraincalzire
162063.47604818584,11.700404560842431,165.07570267110913,96.27947680418244,91.7351299065771,2.0661790862222196,9.043157857200262,60.43907202591413,12.615004519533274,0.9148655617746844,0,none
205833.95509424308,2.8855959310918005,175.49096366357125,92.2511443246589,83.94382760303102,2.4690655458311075,10.423490790492341,46.31388409557716,12.479286449481425,1.8360859583104396,0,none
204024.91235546066,4.635873835187089,113.4000211873007,80.82472823037078,93.42585608945971,2.377023709299148,8.657583157417475,61.14267968025247,12.659972719961901,1.0189061049442498,0,none
164715.3774825943,13.297996291857208,110.18966809525138,88.59803324528102,84.61709623206272,2.176881492738996,6.6580636256843135,49.653997597328676,12.494372757915603,2.0001072345632793,0,none
133046.0657280701,7.846209298873003,295.6128936112813,90.09766075687838,119.26646391651539,1.8039570421658826,3.1185465521045295,46.75445357867096,12.4613410960423,4.890938679211751,1,supraincalzire
239409.57314364,3.8159359801790305,359.8823689665703,95.9230282448943,122.13162580339096,0.6,5.693561861239425,52.89944227001801,12.04673611310901,0.7672377005608815,1,presiune_ulei
114791.50978504347,8.852528791179038,33.80947120914689,90.66331978190036,100.07503723596601,2.5372899769749018,6.716889790045859,47.64269920154875,12.884015125954681,1.3573797674762258,0,none
29837.056640326584,12.558468557411448,38.56377426671094,86.80972034440842,90.40426439715729,2.9546100664312354,5.150153408732621,62.06392951682335,13.265347856326155,1.6847705566725095,0,none
30165.5932322391,6.022680303870554,131.70069065406503,83.68271854625121,92.38949235623005,2.3642135174900094,7.776339116232474,42.62203780537571,12.261214671353432,1.1281475627298834,0,none
126765.97635198025,1.6948529044829048,75.03248500674577,91.27398233646387,93.9989757740421,1.9753111639567795,9.81288751250154,44.30116086418742,12.731270272245578,1.2900227380787708,0,none
155801.24281706737,1.0399036482386774,129.6193363892026,84.21340329973528,96.30846409116214,1.9474207371944734,5.346750036261196,55.51386670436187,12.628830348003305,0.4339242197890363,0,none
182441.73159123163,2.807766767803377,171.01820744383954,88.45482734775551,87.6701199913702,2.8441307995015936,7.00084833205296,53.48323376906713,12.707130356625854,0.7477736523598681,0,none
189216.802106043,4.808007042175082,22.447236313902792,91.15038465990364,84.96936366037671,2.183302384970532,5.554029510485888,72.7631929804058,12.817103649649713,1.0106198192976266,0,none
181258.33915828724,0.6575097218933221,221.50629973417836,87.41524524691934,107.86743175197398,1.5553987011558859,6.738276156764292,51.182432126952726,11.366132089993437,1.3043718788828647,1,baterie_slaba
207509.05854793088,1.4549005308623046,36.70755307941075,83.9832567207367,93.665636271257,2.2155373187777343,9.098671962906934,52.97759910552941,12.554378011140457,1.4581769054930813,0,none
146555.28175274003,11.84286078598695,156.778962550181,87.72542761034117,96.03973033692797,2.4124703997216983,7.414671796720131,68.37343225676157,12.087172405770211,1.0460314490248108,0,none
65849.15418137755,3.398037724465435,190.4596828396724,94.78562677753015,92.54342352917993,2.052480669135951,6.497092113226186,62.119601713434044,12.642389749190212,1.381463116769496,0,none
281956.43239779933,2.692484028767984,280.9648819997434,113.19700345761089,125.40677408500139,2.0676764339677485,7.750274642945685,53.08034257537512,13.048025992233644,1.0118664169584843,1,supraincalzire
208457.81688410934,12.070348157618506,69.13026995939259,84.95685014121491,95.06693802605162,1.9470020176307814,7.195811717767706,64.26950417970619,12.217562100192083,0.926774811235195,0,none
165559.08660732777,5.793241072072957,400.0,107.57386494554436,93.85167642670386,0.7844865482301709,8.079555298000384,49.34811971769114,12.690376092964168,3.1782208708549167,1,mixt
44266.308494883284,0.3030007216823979,75.39234578353057,97.0,104.03059570338004,2.3890313123205975,5.03970518827016,49.13799323421026,11.862599045289372,1.6252863836780898,0,none
176820.33784682397,10.000641248255237,190.02598096924595,85.99720368812781,101.70551284340294,1.9563381559449526,5.7882965672418845,31.123577915091087,11.8,2.0091865844903305,0,none
84103.40845791607,12.59325315130416,109.25657718911143,84.91366588106773,96.90107093633351,2.3955353823315626,6.089899727867428,49.73807254008129,12.602662305089927,0.7604003386256513,0,none
60902.85512537281,8.779868301114279,37.635576557864816,93.51882604115195,80.66373715292937,2.2353729452257918,7.044301793721717,74.23330679206458,11.814016770859038,1.1567055621482503,0,none
142041.5827566806,7.438961676861461,10.445659696095033,97.0,98.58779048058585,2.8647205134299765,6.423986628304142,47.594745887497034,12.420996882443127,0.6784036079845792,0,none
15877.798773307202,4.325617146207308,237.09460165496964,92.62301328313477,91.17330089206911,2.8056837554329643,6.371619874832692,61.31909666557924,12.562846830820517,1.534755843171519,0,none
29734.20530287354,8.947086769479364,137.06786444931817,92.14147886121314,88.81362815190927,2.079821608188646,8.048568162318407,51.96750970589486,12.827750247813274,1.1198095757116395,0,none
70002.81950078717,12.69707440691182,98.67343684223405,95.15711628971626,94.56627633069344,2.5859110552893494,7.07417612199953,56.24604042745422,13.103193764928404,1.7407785139677978,0,none
120471.63146836217,0.3996047815072251,68.30005998518948,93.10368153741477,100.99376717528735,2.011759330433421,8.56317236908581,54.11226320622447,12.154553025512861,1.8013731318443647,0,none
74299.24254064655,13.293061610944914,235.12143238624353,92.36841115259035,84.37849378049145,3.1034327121398944,8.70505102316807,49.90475794727235,12.139631224674906,1.4271660436818376,0,none
218307.55361325713,12.946747761065456,18.21572183744572,90.31491080723187,90.73289715778421,2.4511335250063393,4.850677700860377,52.478172755253624,12.750233161864,1.4726696284410585,0,none
32376.689493929152,10.259813682807941,186.58443840419125,84.92704093383215,97.38259553989283,2.925824414946598,7.328231499694444,38.6685206418138,12.571120118335225,2.119780637045674,0,none
212275.99281744467,4.5023816986790814,166.5746133402445,122.50213735683097,120.69095045462709,2.7188204567291194,6.811750945941628,51.49863226025367,12.265785955936488,0.38231083689593115,1,supraincalzire
12623.62629402187,5.0324704487845695,172.51249884895748,88.29880020713162,92.66406190858658,1.8856954033481104,6.940282593520422,51.815696755340554,12.089502900650572,1.0334194452209682,0,none
177568.8551690105,7.002876551452186,174.70904800139462,88.01971470669456,95.76901751513844,2.5414752976066404,6.137642386753449,45.82076194907668,12.497439353556768,1.0012898390934017,0,none
134457.12170988854,9.014707146069032,368.0969755155469,91.33694119119454,100.17047546709082,1.7669128471975633,8.232534292039837,56.938407944105094,12.535117001442991,8.566352637646716,1,vibratii
183246.1566989059,2.0946549488943025,57.12752630254711,89.24114390365476,96.96944225860348,2.293078189319036,8.508088226416366,68.57777550304,12.137749219450697,1.0413972515008034,0,none
176259.8969044278,12.822484430660177,339.00316544418376,97.31978176790707,96.69893222390357,1.0863797699919597,7.259552293711543,56.2416523213338,12.510992375652945,4.44450088944293,1,vibratii
137451.59771888645,9.29784743691266,78.82274482914065,80.84118378573845,94.0922403648794,2.8299019049265937,7.959454198752573,47.84859071517119,12.746761899093501,0.3,0,none
34165.643977686246,5.842091817020884,42.64122287710704,86.95168281936317,95.1792579279127,2.589045838435378,7.2389296417638125,52.156481833954416,12.640611897931674,1.5717555946437436,0,none
181948.6298177642,13.892586910652929,140.7364693291039,79.96507015156254,92.23708311036211,2.0674335010933955,10.500683194991003,49.966499711528485,12.324705595215013,1.0331630670270364,0,none
207979.42283047503,11.06491053180188,400.0,100.00793685347706,103.30855037929915,2.074170844298722,6.699667101773124,63.16229081673956,12.114450926844318,3.249327632969214,1,mixt
43495.22306676258,2.096071000550816,35.36718396593898,91.96895040354504,97.00592495929062,2.1412854117623636,8.408491123348103,72.31656594325395,12.295668802210358,0.37414556559973544,0,none
34110.31451656589,8.445190833861053,131.30473580528206,86.38688817193797,94.1990438645073,2.9144138782947557,7.048111366581731,42.6432641918504,12.08144253160061,1.2626534647468204,0,none
19523.98782252403,6.727111375374528,21.679603926742217,89.76195574691026,96.50497315356401,2.61084678508918,7.9675998463036795,28.94211412472774,12.415825364531162,1.43305688468016,0,none
153439.04691058118,2.573554161452778,117.78829058686631,97.0,104.01589001824897,2.358502546459998,6.683126126840354,26.496758947986354,12.385724231088316,0.591028998280263,0,none
259806.74102125393,11.143157738988931,283.48294146302504,101.68249787153917,96.85961156175924,1.9414242621991784,5.978595813789557,51.27253299692178,12.707244502903682,5.560586473788314,1,vibratii
100220.56959377973,3.4378294561324148,88.4485122291572,88.05527015579254,104.61902493262204,2.1892502717761295,6.2372905520569,52.83982044690662,12.700489843185679,0.9850686134904417,0,none
93209.98250904957,10.511744289053299,1.6790260342495245,83.5608729385125,104.88915178183147,2.1951752742789346,9.271928927171945,69.03606977900101,12.519604069231134,0.5256527126827405,0,none
35390.321770265684,13.469264012792342,194.2871896341653,95.86563009931864,89.70121769056082,2.5114656944710374,5.102607631608101,61.66334395741234,12.491969120630484,1.3264541649690653,0,none
154505.85196764476,0.9354274626882382,173.58920059564892,84.65998984653949,99.42832403976875,2.5512642686310847,7.012956498158174,39.734042666352835,12.044440927111292,0.8485581219817933,0,none
144867.18722402168,0.2336620695926904,148.4336875921783,77.0567748698776,94.98126889450434,3.089671487919392,5.8821692866030695,63.637980144124384,12.332034157313764,1.22485766667999,0,none
119884.52766214589,12.150303119551692,93.64344683604271,94.54723054351697,89.5180088529225,2.8923359731363414,7.437803639255377,59.347876262146585,12.546070259000212,0.9725362581015743,0,none
212791.70203294198,10.334924466052188,400.0,89.57776525906344,81.1862547814366,1.0961572258842942,5.157593101802489,58.00085775838567,12.547801081121994,6.356510334799733,1,mixt
11389.200871633158,0.3225466670769941,169.30877302547148,95.26795116856083,104.26435757324897,2.5598379509237907,6.44123472077734,62.67124832017557,12.78561466683929,1.114213138683618,0,none
186576.42242683494,9.17876399472959,94.06212173907149,90.10559845872818,98.89279198198888,2.217171774265547,10.013633008550471,59.22095265545171,12.685984192964693,1.9914978366802893,0,none
182801.173833766,0.5204712611671869,18.99168712815582,92.48709612515903,98.35997400055994,2.303025742536511,6.839322067491444,62.614664151889905,12.102471369588535,1.2918755403536355,0,none
14547.50577998061,1.7308772277854898,33.43447863396732,81.01965337542865,106.44997263432012,1.9950076310466782,4.359696172855388,56.333521415963155,12.355203956992712,0.5229276471012301,0,none
129939.68511189568,12.891033002242798,188.80696772682,95.77281020207892,103.82225797862058,2.3463541733382183,3.11630680832775,58.90853021218558,13.014700808728614,1.7552056835161056,0,none
174367.52357842898,2.8921095078722816,144.75125404277145,81.11295263109768,102.54041240932227,2.249094264318065,5.109191804472605,70.27971178723016,12.661369592350798,1.0281894760302697,0,none
89069.99653873581,13.252298462220377,301.5650926942284,84.87459063002059,102.67745799067526,2.2172012698806283,9.340027732191965,43.350364488964345,11.732643020709041,1.1454533378743712,1,baterie_slaba
193147.0969410045,6.943540883492111,259.25501501422497,125.0,123.35182027374186,2.1422152496686455,8.152075856795703,42.62274191702721,12.748953139677777,1.462506179774071,1,supraincalzire
137999.33913141608,11.946854051357317,146.208038382266,92.68246574937196,82.62214938728789,1.9527634038885735,7.822440327938245,65.61824352017729,12.444361162119774,1.4565776268488293,0,none
25133.202977609708,10.331794701792994,100.75675886288228,93.36414641854155,97.49653139263118,1.9910250302822357,8.104544258190689,54.986189197716584,12.33104189448683,1.0674138732628293,0,none
53975.71573056815,9.526578366086472,11.962450568289933,97.0,103.43424439274278,1.825705718863471,9.162155342003977,68.49420216983684,12.089097085892075,0.3,0,none
106053.76733978553,12.819080947730347,110.77383805501329,74.63240562509979,92.0555950893657,2.2539762657744884,8.843739239878886,67.9830246593978,12.833978279401688,0.5922524780643473,0,none
136621.37456388245,1.9195788831324578,39.007965172057354,94.22793574012465,93.55920559216604,1.9501862676407935,6.66692491406597,58.64041081113203,12.471002105666358,0.5016062310932611,0,none
171280.7338810492,0.699416171163936,102.48515565623475,81.22227162555801,97.58141149229574,1.9342436470987319,6.887145253047734,43.314285001431415,12.10867060618565,1.9405751761281942,0,none
149433.74250278287,6.392299008118812,190.09812315690976,89.16481759568504,89.73202382387815,2.4724982708299783,7.874271347251007,67.83761998198699,12.27066910837158,9.538697162686997,1,vibratii
86874.08671518434,2.0612897436333917,26.206739345456967,88.60469037370139,85.83249945327923,2.8154046571169773,11.364529135789073,59.83941053665329,12.27776876508846,0.3,0,none
152777.44487187435,0.876878781627429,198.18473517781422,96.89373879617075,93.40330463068929,2.258366595616888,7.114593645617094,48.72362183360783,12.299163278847466,1.385346052890243,0,none
70601.45856523329,5.177054921382734,163.98713005072594,91.15094374018163,89.21614922719152,2.538408642153795,8.101623356983746,55.49868844001474,13.342564002516177,1.8425908960988036,0,none
139176.76280380844,11.634896344214605,58.00347191634941,82.05253412800286,90.48528704746616,2.5964873554215835,8.973152264817157,43.46423368318038,12.320609292812794,1.2438894326255896,0,none
280231.3237856126,2.159138367524419,337.5021683569209,80.22095001616603,109.80487321361288,2.0709125398899233,9.934189967103995,59.520216357842266,12.337891128416265,9.574626185653802,1,vibratii
218258.61620232335,6.774351541457831,42.5830911314426,72.09181312071162,98.9360493903068,2.7709315487259785,6.077799603919296,50.69809999888088,12.124051928466034,0.9653037961208685,0,none
22727.936264857814,2.406719356221227,94.1540377698011,97.0,91.84651885506392,2.5204525756671505,6.076987253637918,49.10404224158543,11.903470311793582,0.49288518848500795,1,none
105060.49692241482,11.84450890471334,222.73382303653642,79.79865574389791,92.8857832469316,2.7765193227975025,6.2849881574272395,54.52483027800304,13.00932993873731,1.4060554187285592,0,none
100739.6425875586,12.56622068219715,151.0400711155339,104.79966703529716,128.9810636552384,2.102883199112574,7.871483835475379,63.31347051019134,12.667107361443612,1.0635629909791113,1,supraincalzire
142971.66186538604,1.9260846770059283,184.5060356255536,104.64093621851875,113.18141909277668,1.54402530728387,5.697583528194008,50.4196113762035,12.722934377080435,6.622433391274678,1,mixt
161254.9559914026,11.399893092176802,222.18020753248135,88.5748450669354,93.55892295905947,1.2352667490570077,7.676301266094162,69.20739616199862,11.351972801087124,3.680102611324985,1,baterie_slaba
